stable,team,jornada,season
72.90005316321106,Sevilla,37,2022
78.75996810207337,Rayo Vallecano,37,2022
65.9635832004253,Villarreal,37,2022
72.88676236044657,Granada,37,2022
71.97767145135566,Elche,37,2022
74.92291334396597,Athletic Club,37,2022
69.16002126528443,Valencia,38,2022
78.6297182349814,Getafe,38,2022
72.00691121743753,Mallorca,38,2022
65.78149920255183,Real Betis,38,2022
72.81233386496544,Cádiz,38,2022
68.82243487506645,Levante,38,2022
76.0180754917597,Alavés,38,2022
71.30249867091972,Real Madrid,38,2022
72.07868155236577,Osasuna,38,2022
79.74481658692184,Espanyol,38,2022
82.46012759170654,Celta Vigo,38,2022
75.08107389686337,Atlético Madrid,38,2022
72.72727272727273,Barcelona,38,2022
71.39021796916533,Real Sociedad,38,2022
71.86071238702817,Sevilla,38,2022
77.58771929824562,Rayo Vallecano,38,2022
65.02791068580542,Villarreal,38,2022
72.21158958001064,Granada,38,2022
70.99681020733652,Elche,38,2022
74.31419457735247,Athletic Club,38,2022
99.62785752259437,Osasuna,2,2023
98.91281233386496,Sevilla,2,2023
99.85911749069643,Celta Vigo,2,2023
99.68234981392877,Espanyol,2,2023
98.99787347155768,Valladolid,2,2023
99.72355130249868,Villarreal,2,2023
99.3261562998405,Barcelona,2,2023
99.70361509835195,Rayo Vallecano,2,2023
99.589314194577355,Cádiz,2,2023
99.5906432748538,Real Sociedad,2,2023
99.39261031366294,Valencia,2,2023
99.3806485911749,Girona,2,2023
99.6012759170654,Almería,2,2023
99.07230196703881,Real Madrid,2,2023
99.7049441786284,Athletic Club,2,2023
99.90696438064859,Mallorca,2,2023
99.81259968102073,Getafe,2,2023
99.72753854332802,Atlético Madrid,2,2023
99.86443381180223,Real Betis,2,2023
99.14805954279639,Elche,2,2023
99.28761297182349,Osasuna,3,2023
98.20042530568847,Sevilla,3,2023
99.65178096757045,Celta Vigo,3,2023
99.36868686868686,Espanyol,3,2023
98.33333333333333,Valladolid,3,2023
99.39393939393939,Villarreal,3,2023
98.60579479000532,Barcelona,3,2023
99.22115895800107,Rayo Vallecano,3,2023
98.71610845295056,Cádiz,3,2023
99.0882509303562,Real Sociedad,3,2023
98.70148856990963,Valencia,3,2023
98.96597554492291,Girona,3,2023
99.15204678362574,Almería,3,2023
98.34928229665071,Real Madrid,3,2023
99.20255183413079,Athletic Club,3,2023
99.78203083466241,Mallorca,3,2023
99.32748538011695,Getafe,3,2023
99.00584795321637,Atlético Madrid,3,2023
99.5959595959596,Real Betis,3,2023
98.8157894736842,Elche,3,2023
98.82243487506645,Osasuna,4,2023
96.96438064859117,Sevilla,4,2023
99.41520467836257,Celta Vigo,4,2023
98.64965443912813,Espanyol,4,2023
97.67676767676768,Valladolid,4,2023
99.09622541201489,Villarreal,4,2023
98.18846358320043,Barcelona,4,2023
98.64699627857523,Rayo Vallecano,4,2023
97.79904306220095,Cádiz,4,2023
98.75332270069111,Real Sociedad,4,2023
98.12865497076024,Valencia,4,2023
98.0648591174907,Girona,4,2023
98.52472089314195,Almería,4,2023
97.63157894736842,Real Madrid,4,2023
99.05635300372143,Athletic Club,4,2023
99.5959595959596,Mallorca,4,2023
98.69351408825094,Getafe,4,2023
98.83572567783094,Atlético Madrid,4,2023
98.62573099415205,Real Betis,4,2023
98.26820839978734,Elche,4,2023
98.38649654439128,Osasuna,5,2023
95.9635832004253,Sevilla,5,2023
99.18128654970761,Celta Vigo,5,2023
98.20574162679426,Espanyol,5,2023
96.6294524189261,Valladolid,5,2023
98.81446039340776,Villarreal,5,2023
97.24481658692186,Barcelona,5,2023
98.27219564061669,Rayo Vallecano,5,2023
96.99362041467305,Cádiz,5,2023
97.99308878256247,Real Sociedad,5,2023
97.52126528442318,Valencia,5,2023
97.70600744284955,Girona,5,2023
97.99574694311536,Almería,5,2023
96.41414141414141,Real Madrid,5,2023
98.4635832004253,Athletic Club,5,2023
99.06698564593302,Mallorca,5,2023
97.88410419989367,Getafe,5,2023
97.70334928229666,Atlético Madrid,5,2023
97.90005316321106,Real Betis,5,2023
97.11190855927698,Elche,5,2023
98.12333864965444,Osasuna,6,2023
95.07177033492823,Sevilla,6,2023
98.89686337054758,Celta Vigo,6,2023
97.77511961722487,Espanyol,6,2023
96.25996810207336,Valladolid,6,2023
98.41839447102605,Villarreal,6,2023
96.34370015948963,Barcelona,6,2023
98.05422647527911,Rayo Vallecano,6,2023
96.27060074428495,Cádiz,6,2023
97.24348750664541,Real Sociedad,6,2023
96.64407230196704,Valencia,6,2023
97.53056884635832,Girona,6,2023
97.47474747474747,Almería,6,2023
95.56353003721425,Real Madrid,6,2023
98.02232854864434,Athletic Club,6,2023
98.53535353535354,Mallorca,6,2023
97.33785220627325,Getafe,6,2023
96.61217437533227,Atlético Madrid,6,2023
97.53322700691122,Real Betis,6,2023
96.00478468899522,Elche,6,2023
97.59303561935141,Osasuna,7,2023
93.83306751727804,Sevilla,7,2023
98.22966507177034,Celta Vigo,7,2023
97.53721424774056,Espanyol,7,2023
95.14619883040936,Valladolid,7,2023
98.15523657628921,Villarreal,7,2023
95.01727804359383,Barcelona,7,2023
97.87347155768208,Rayo Vallecano,7,2023
95.84130781499202,Cádiz,7,2023
97.08399787347156,Real Sociedad,7,2023
96.30648591174906,Valencia,7,2023
97.10792131844764,Girona,7,2023
96.6347687400319,Almería,7,2023
94.62785752259437,Real Madrid,7,2023
97.8601807549176,Athletic Club,7,2023
98.2589048378522,Mallorca,7,2023
96.74109516214779,Getafe,7,2023
95.57682083997874,Atlético Madrid,7,2023
96.72381711855397,Real Betis,7,2023
94.9534821903243,Elche,7,2023
96.9922913343966,Osasuna,8,2023
92.60233918128655,Sevilla,8,2023
97.69271664008507,Celta Vigo,8,2023
96.98298777246146,Espanyol,8,2023
94.6012759170654,Valladolid,8,2023
97.849548112706,Villarreal,8,2023
94.3261562998405,Barcelona,8,2023
97.11323763955343,Rayo Vallecano,8,2023
95.47581073896863,Cádiz,8,2023
96.82349813928761,Real Sociedad,8,2023
95.80409356725146,Valencia,8,2023
96.50186071238703,Girona,8,2023
95.68048910154174,Almería,8,2023
93.82509303561935,Real Madrid,8,2023
97.62227538543328,Athletic Club,8,2023
97.80170122275385,Mallorca,8,2023
95.88250930356193,Getafe,8,2023
95.09037745879851,Atlético Madrid,8,2023
95.83732057416267,Real Betis,8,2023
93.8237639553429,Elche,8,2023
96.25996810207336,Osasuna,9,2023
91.72248803827752,Sevilla,9,2023
97.54518872939926,Celta Vigo,9,2023
96.58692185007975,Espanyol,9,2023
93.9845826687932,Valladolid,9,2023
96.96969696969697,Villarreal,9,2023
93.30010632642211,Barcelona,9,2023
96.27591706539074,Rayo Vallecano,9,2023
95.04784688995215,Cádiz,9,2023
95.75757575757575,Real Sociedad,9,2023
95.08904837852207,Valencia,9,2023
96.16693248272196,Girona,9,2023
95.15683147262095,Almería,9,2023
93.09409888357257,Real Madrid,9,2023
97.29133439659755,Athletic Club,9,2023
97.40297713981924,Mallorca,9,2023
95.54758107389686,Getafe,9,2023
94.33014354066985,Atlético Madrid,9,2023
95.23125996810208,Real Betis,9,2023
92.7977139819245,Elche,9,2023
94.8883572567783,Osasuna,10,2023
90.91839447102605,Sevilla,10,2023
97.13184476342371,Celta Vigo,10,2023
96.00212652844232,Espanyol,10,2023
92.92929292929293,Valladolid,10,2023
96.34768740031897,Villarreal,10,2023
92.32987772461456,Barcelona,10,2023
95.44657097288676,Rayo Vallecano,10,2023
93.53003721424774,Cádiz,10,2023
94.8910154173312,Real Sociedad,10,2023
94.1374269005848,Valencia,10,2023
95.89048378522062,Girona,10,2023
94.64912280701755,Almería,10,2023
92.59436469962786,Real Madrid,10,2023
96.68793195108985,Athletic Club,10,2023
96.13769271664009,Mallorca,10,2023
95.32163742690058,Getafe,10,2023
93.75863902179691,Atlético Madrid,10,2023
93.69883040935673,Real Betis,10,2023
92.13051568314727,Elche,10,2023
93.60446570972887,Osasuna,11,2023
90.02658160552897,Sevilla,11,2023
96.6427432216906,Celta Vigo,11,2023
95.63530037214248,Espanyol,11,2023
91.86868686868686,Valladolid,11,2023
95.59144072301967,Villarreal,11,2023
91.20813397129187,Barcelona,11,2023
94.57203615098352,Rayo Vallecano,11,2023
92.25013290802764,Cádiz,11,2023
93.8702817650186,Real Sociedad,11,2023
93.07682083997874,Valencia,11,2023
94.6996278575226,Girona,11,2023
93.44497607655502,Almería,11,2023
91.87931951089845,Real Madrid,11,2023
95.85061137692716,Athletic Club,11,2023
94.96544391281233,Mallorca,11,2023
94.73950026581605,Getafe,11,2023
93.08878256246678,Atlético Madrid,11,2023
92.3391812865497,Real Betis,11,2023
91.54306220095694,Elche,11,2023
92.53854332801701,Osasuna,12,2023
89.31685273790536,Sevilla,12,2023
96.30914407230196,Celta Vigo,12,2023
95.49441786283892,Espanyol,12,2023
90.93035619351409,Valladolid,12,2023
94.80063795853269,Villarreal,12,2023
90.50106326422116,Barcelona,12,2023
94.26368952684743,Rayo Vallecano,12,2023
91.53907496012759,Cádiz,12,2023
93.0648591174907,Real Sociedad,12,2023
92.14380648591175,Valencia,12,2023
94.21850079744817,Girona,12,2023
92.33120680489101,Almería,12,2023
91.41547049441786,Real Madrid,12,2023
95.4040404040404,Athletic Club,12,2023
94.44178628389155,Mallorca,12,2023
94.37666135034556,Getafe,12,2023
92.50930356193514,Atlético Madrid,12,2023
91.37692716640085,Real Betis,12,2023
90.97953216374269,Elche,12,2023
92.37107921318447,Osasuna,13,2023
88.24960127591706,Sevilla,13,2023
96.02870813397129,Celta Vigo,13,2023
94.8444976076555,Espanyol,13,2023
89.896331738437,Valladolid,13,2023
94.00850611376927,Villarreal,13,2023
90.06778309409889,Barcelona,13,2023
93.98989898989899,Rayo Vallecano,13,2023
91.12573099415205,Cádiz,13,2023
92.4481658692185,Real Sociedad,13,2023
91.54040404040404,Valencia,13,2023
93.88357256778309,Girona,13,2023
91.25730994152048,Almería,13,2023
90.78415736310473,Real Madrid,13,2023
95.08506113769272,Athletic Club,13,2023
94.04040404040404,Mallorca,13,2023
93.93673577884104,Getafe,13,2023
91.69059011164275,Atlético Madrid,13,2023
90.53694843168527,Real Betis,13,2023
90.47979797979798,Elche,13,2023
91.5311004784689,Osasuna,14,2023
87.43221690590111,Sevilla,14,2023
95.19138755980862,Celta Vigo,14,2023
94.34875066454013,Espanyol,14,2023
88.40776182881446,Valladolid,14,2023
93.38915470494418,Villarreal,14,2023
89.67171717171718,Barcelona,14,2023
93.60446570972887,Rayo Vallecano,14,2023
90.6113769271664,Cádiz,14,2023
91.51780967570441,Real Sociedad,14,2023
91.04066985645933,Valencia,14,2023
93.41573631047315,Girona,14,2023
90.07442849548113,Almería,14,2023
90.2153110047847,Real Madrid,14,2023
94.07496012759171,Athletic Club,14,2023
93.49282296650718,Mallorca,14,2023
93.43965975544923,Getafe,14,2023
90.92503987240829,Atlético Madrid,14,2023
89.40457203615098,Real Betis,14,2023
90.01727804359383,Elche,14,2023
90.98086124401914,Osasuna,15,2023
86.45002658160553,Sevilla,15,2023
94.32216905901116,Celta Vigo,15,2023
93.58452950558214,Espanyol,15,2023
86.96305156831473,Valladolid,15,2023
92.23551302498672,Villarreal,15,2023
88.93939393939394,Barcelona,15,2023
92.80701754385964,Rayo Vallecano,15,2023
89.93088782562467,Cádiz,15,2023
90.69643806485912,Real Sociedad,15,2023
90.44524189261031,Valencia,15,2023
92.78309409888357,Girona,15,2023
89.62519936204147,Almería,15,2023
89.22381711855397,Real Madrid,15,2023
93.49548112706007,Athletic Club,15,2023
92.52791068580542,Mallorca,15,2023
92.50664540138224,Getafe,15,2023
89.81392876129718,Atlético Madrid,15,2023
88.16985645933015,Real Betis,15,2023
89.13078149920256,Elche,15,2023
89.95481127060074,Osasuna,16,2023
85.8054226475279,Sevilla,16,2023
94.0829346092504,Celta Vigo,16,2023
93.31472620946305,Espanyol,16,2023
86.1244019138756,Valladolid,16,2023
91.78362573099415,Villarreal,16,2023
87.88676236044657,Barcelona,16,2023
92.12918660287082,Rayo Vallecano,16,2023
89.37001594896331,Cádiz,16,2023
90.207336523126,Real Sociedad,16,2023
90.00132908027645,Valencia,16,2023
92.3391812865497,Girona,16,2023
88.77724614566719,Almería,16,2023
88.64433811802233,Real Madrid,16,2023
93.24295587453483,Athletic Club,16,2023
91.6294524189261,Mallorca,16,2023
92.23817118553961,Getafe,16,2023
89.1294524189261,Atlético Madrid,16,2023
87.28601807549175,Real Betis,16,2023
88.64167995746944,Elche,16,2023
89.31419457735247,Osasuna,17,2023
85.36150983519404,Sevilla,17,2023
93.70015948963318,Celta Vigo,17,2023
92.57044125465178,Espanyol,17,2023
85.34821903242955,Valladolid,17,2023
90.7097288676236,Villarreal,17,2023
87.18367889420522,Barcelona,17,2023
91.88995215311004,Rayo Vallecano,17,2023
89.01648059542796,Cádiz,17,2023
89.75810738968633,Real Sociedad,17,2023
88.90882509303562,Valencia,17,2023
91.76236044657097,Girona,17,2023
87.71929824561404,Almería,17,2023
87.73524720893141,Real Madrid,17,2023
92.93593833067517,Athletic Club,17,2023
90.95959595959596,Mallorca,17,2023
91.78096757044125,Getafe,17,2023
88.12599681020734,Atlético Madrid,17,2023
86.50717703349282,Real Betis,17,2023
87.93328017012227,Elche,17,2023
88.69218500797449,Osasuna,18,2023
84.62519936204147,Sevilla,18,2023
93.29877724614566,Celta Vigo,18,2023
92.27272727272728,Espanyol,18,2023
83.98724082934609,Valladolid,18,2023
89.92025518341308,Villarreal,18,2023
86.43407761828814,Barcelona,18,2023
91.45401382243487,Rayo Vallecano,18,2023
88.62838915470495,Cádiz,18,2023
88.90483785220627,Real Sociedad,18,2023
88.12732589048379,Valencia,18,2023
91.35699096225412,Girona,18,2023
87.33120680489101,Almería,18,2023
87.27272727272728,Real Madrid,18,2023
92.39766081871345,Athletic Club,18,2023
90.22860180754918,Mallorca,18,2023
91.29718234981392,Getafe,18,2023
87.5491759702286,Atlético Madrid,18,2023
85.27379053694844,Real Betis,18,2023
87.43620414673046,Elche,18,2023
88.10207336523126,Osasuna,19,2023
83.78522062732588,Sevilla,19,2023
92.68208399787348,Celta Vigo,19,2023
91.97501329080276,Espanyol,19,2023
83.05422647527911,Valladolid,19,2023
88.8729399255715,Villarreal,19,2023
85.66055289739501,Barcelona,19,2023
91.00478468899522,Rayo Vallecano,19,2023
88.13397129186603,Cádiz,19,2023
88.14194577352472,Real Sociedad,19,2023
87.089314194577355,Valencia,19,2023
90.67251461988305,Girona,19,2023
86.33705475810739,Almería,19,2023
86.68527379053695,Real Madrid,19,2023
91.37692716640085,Athletic Club,19,2023
89.74215842636895,Mallorca,19,2023
91.18553960659224,Getafe,19,2023
86.8261562998405,Atlético Madrid,19,2023
84.5879851143009,Real Betis,19,2023
86.87001594896331,Elche,19,2023
87.2461456671983,Osasuna,20,2023
82.7485380116959,Sevilla,20,2023
92.17171717171718,Celta Vigo,20,2023
91.19351408825094,Espanyol,20,2023
82.19829877724615,Valladolid,20,2023
88.17650186071239,Villarreal,20,2023
85.18208399787348,Barcelona,20,2023
90.65390749601276,Rayo Vallecano,20,2023
87.59968102073366,Cádiz,20,2023
87.81233386496544,Real Sociedad,20,2023
86.33306751727804,Valencia,20,2023
89.73418394471025,Girona,20,2023
85.99681020733652,Almería,20,2023
85.86921850079744,Real Madrid,20,2023
90.60074428495481,Athletic Club,20,2023
89.01382243487507,Mallorca,20,2023
90.52099946836789,Getafe,20,2023
86.31313131313131,Atlético Madrid,20,2023
83.68022328548645,Real Betis,20,2023
86.075225943647,Elche,20,2023
86.34237107921318,Osasuna,21,2023
81.66135034556086,Sevilla,21,2023
91.80754917597022,Celta Vigo,21,2023
90.70042530568847,Espanyol,21,2023
81.96703880914407,Valladolid,21,2023
87.32057416267942,Villarreal,21,2023
84.88437001594896,Barcelona,21,2023
90.34556087187666,Rayo Vallecano,21,2023
86.97501329080276,Cádiz,21,2023
87.32589048378522,Real Sociedad,21,2023
85.4505582137161,Valencia,21,2023
89.06166932482722,Girona,21,2023
85.17278043593834,Almería,21,2023
85.11430090377459,Real Madrid,21,2023
90.25252525252526,Athletic Club,21,2023
88.41573631047315,Mallorca,21,2023
90.10765550239235,Getafe,21,2023
85.88649654439128,Atlético Madrid,21,2023
82.8522062732589,Real Betis,21,2023
85.2485380116959,Elche,21,2023
84.95746943115364,Osasuna,22,2023
80.76023391812865,Sevilla,22,2023
91.4327485380117,Celta Vigo,22,2023
89.72620946305156,Espanyol,22,2023
81.43540669856459,Valladolid,22,2023
86.86337054758107,Villarreal,22,2023
83.95401382243487,Barcelona,22,2023
90.11695906432749,Rayo Vallecano,22,2023
86.30249867091972,Cádiz,22,2023
87.17703349282297,Real Sociedad,22,2023
84.83386496544391,Valencia,22,2023
88.19510898458267,Girona,22,2023
84.16799574694312,Almería,22,2023
84.14938862307284,Real Madrid,22,2023
89.40457203615098,Athletic Club,22,2023
87.43753322700691,Mallorca,22,2023
89.5959595959596,Getafe,22,2023
85.37480063795853,Atlético Madrid,22,2023
81.29718234981394,Real Betis,22,2023
84.28628389154704,Elche,22,2023
83.23763955342903,Osasuna,23,2023
79.93354598617756,Sevilla,23,2023
91.0180754917597,Celta Vigo,23,2023
89.20786815523658,Espanyol,23,2023
80.47979797979798,Valladolid,23,2023
86.4221158958001,Villarreal,23,2023
83.14593301435407,Barcelona,23,2023
89.81791600212652,Rayo Vallecano,23,2023
85.6166932482722,Cádiz,23,2023
86.77565124933545,Real Sociedad,23,2023
84.03907496012759,Valencia,23,2023
87.96916533758639,Girona,23,2023
83.56193514088251,Almería,23,2023
83.34130781499202,Real Madrid,23,2023
88.49282296650718,Athletic Club,23,2023
86.87134502923976,Mallorca,23,2023
89.15470494417863,Getafe,23,2023
84.68766613503456,Atlético Madrid,23,2023
80.35619351408825,Real Betis,23,2023
83.83572567783094,Elche,23,2023
82.01754385964912,Osasuna,24,2023
79.04439128123339,Sevilla,24,2023
90.74428495481126,Celta Vigo,24,2023
88.62838915470495,Espanyol,24,2023
79.44178628389155,Valladolid,24,2023
86.14035087719299,Villarreal,24,2023
82.19696969696969,Barcelona,24,2023
89.26368952684743,Rayo Vallecano,24,2023
85.28973950026581,Cádiz,24,2023
86.22275385433281,Real Sociedad,24,2023
83.24960127591706,Valencia,24,2023
87.5518341307815,Girona,24,2023
83.03030303030303,Almería,24,2023
82.72195640616692,Real Madrid,24,2023
86.96039340776183,Athletic Club,24,2023
86.45401382243487,Mallorca,24,2023
88.59649122807018,Getafe,24,2023
84.0802764486975,Atlético Madrid,24,2023
79.39925571504519,Real Betis,24,2023
83.06618819776715,Elche,24,2023
81.1217437533227,Osasuna,25,2023
78.09409888357257,Sevilla,25,2023
90.32163742690058,Celta Vigo,25,2023
88.03561935140883,Espanyol,25,2023
79.05103668261563,Valladolid,25,2023
85.57947900053163,Villarreal,25,2023
81.63875598086125,Barcelona,25,2023
88.62041467304626,Rayo Vallecano,25,2023
84.93221690590111,Cádiz,25,2023
85.70839978734716,Real Sociedad,25,2023
82.38038277511961,Valencia,25,2023
86.94843168527379,Girona,25,2023
81.89261031366294,Almería,25,2023
82.06273258904838,Real Madrid,25,2023
86.00478468899522,Athletic Club,25,2023
85.5103668261563,Mallorca,25,2023
88.32402977139819,Getafe,25,2023
83.66826156299841,Atlético Madrid,25,2023
78.31206804891016,Real Betis,25,2023
82.41228070175438,Elche,25,2023
80.25518341307816,Osasuna,26,2023
77.28867623604467,Sevilla,26,2023
89.97341839447103,Celta Vigo,26,2023
87.63689526847422,Espanyol,26,2023
78.19510898458267,Valladolid,26,2023
85.03721424774056,Villarreal,26,2023
81.39952153110048,Barcelona,26,2023
88.01967038809144,Rayo Vallecano,26,2023
83.82509303561935,Cádiz,26,2023
84.68633705475811,Real Sociedad,26,2023
81.76103136629453,Valencia,26,2023
86.36895268474215,Girona,26,2023
81.14300903774588,Almería,26,2023
81.53907496012759,Real Madrid,26,2023
85.0983519404572,Athletic Club,26,2023
85.07442849548113,Mallorca,26,2023
87.41892610313663,Getafe,26,2023
83.48484848484848,Atlético Madrid,26,2023
77.56512493354599,Real Betis,26,2023
81.66799574694312,Elche,26,2023
78.68155236576288,Osasuna,27,2023
76.61084529505582,Sevilla,27,2023
89.81658692185007,Celta Vigo,27,2023
87.24880382775119,Espanyol,27,2023
77.03083466241361,Valladolid,27,2023
84.4377990430622,Villarreal,27,2023
80.13157894736842,Barcelona,27,2023
87.58639021796917,Rayo Vallecano,27,2023
82.94790005316321,Cádiz,27,2023
84.3912812333865,Real Sociedad,27,2023
80.91573631047315,Valencia,27,2023
86.20414673046253,Girona,27,2023
80.36682615629984,Almería,27,2023
80.29505582137162,Real Madrid,27,2023
84.29558745348218,Athletic Club,27,2023
84.56140350877193,Mallorca,27,2023
86.65603402445508,Getafe,27,2023
83.13131313131314,Atlético Madrid,27,2023
76.568314726209465,Real Betis,27,2023
80.76156299840511,Elche,27,2023
77.32323232323233,Osasuna,28,2023
75.83333333333333,Sevilla,28,2023
89.47900053163211,Celta Vigo,28,2023
86.57230196703881,Espanyol,28,2023
75.78415736310473,Valladolid,28,2023
84.10419989367358,Villarreal,28,2023
79.30223285486443,Barcelona,28,2023
87.13317384370016,Rayo Vallecano,28,2023
82.26741095162149,Cádiz,28,2023
83.70813397129186,Real Sociedad,28,2023
80.2485380116959,Valencia,28,2023
85.88250930356193,Girona,28,2023
80.29771398192452,Almería,28,2023
79.46039340776183,Real Madrid,28,2023
83.40776182881446,Athletic Club,28,2023
83.575225943647,Mallorca,28,2023
86.35034556087187,Getafe,28,2023
82.87878787878788,Atlético Madrid,28,2023
76.01275917065391,Real Betis,28,2023
80.16879319510898,Elche,28,2023
76.57097288676236,Osasuna,29,2023
75.14885699096226,Sevilla,29,2023
89.0364167995747,Celta Vigo,29,2023
85.77618288144603,Espanyol,29,2023
74.83253588516746,Valladolid,29,2023
83.3652312599681,Villarreal,29,2023
79.06565656565657,Barcelona,29,2023
86.48059542796385,Rayo Vallecano,29,2023
81.94843168527379,Cádiz,29,2023
82.97713981924508,Real Sociedad,29,2023
79.46305156831473,Valencia,29,2023
85.2977139819245,Girona,29,2023
79.792663476874,Almería,29,2023
78.98724082934609,Real Madrid,29,2023
82.72727272727272,Athletic Club,29,2023
83.2668793195109,Mallorca,29,2023
86.05263157894737,Getafe,29,2023
82.38702817650186,Atlético Madrid,29,2023
75.311004784689,Real Betis,29,2023
79.42583732057416,Elche,29,2023
75.64593301435407,Osasuna,30,2023
73.73205741626793,Sevilla,30,2023
88.20042530568847,Celta Vigo,30,2023
85.103668261563,Espanyol,30,2023
74.32482721956406,Valladolid,30,2023
82.72461456671982,Villarreal,30,2023
78.5154173312068,Barcelona,30,2023
85.78415736310473,Rayo Vallecano,30,2023
81.11642743221691,Cádiz,30,2023
82.32854864433811,Real Sociedad,30,2023
78.74401913875599,Valencia,30,2023
84.3833067517278,Girona,30,2023
79.1866028708134,Almería,30,2023
78.5699096225412,Real Madrid,30,2023
82.05741626794259,Athletic Club,30,2023
83.0701754385965,Mallorca,30,2023
85.90377458798511,Getafe,30,2023
81.78096757044125,Atlético Madrid,30,2023
75.0026581605529,Real Betis,30,2023
78.35592769803296,Elche,30,2023
73.90217969165337,Osasuna,31,2023
72.48272195640617,Sevilla,31,2023
87.23285486443382,Celta Vigo,31,2023
84.31818181818181,Espanyol,31,2023
74.05635300372143,Valladolid,31,2023
82.17703349282297,Villarreal,31,2023
78.17517278043594,Barcelona,31,2023
84.88038277511961,Rayo Vallecano,31,2023
80.76555023923444,Cádiz,31,2023
81.43540669856459,Real Sociedad,31,2023
78.39314194577352,Valencia,31,2023
83.25093035619352,Girona,31,2023
78.41839447102605,Almería,31,2023
77.46677299308878,Real Madrid,31,2023
81.39021796916533,Athletic Club,31,2023
81.943115364168,Mallorca,31,2023
85.51834130781499,Getafe,31,2023
81.05263157894737,Atlético Madrid,31,2023
74.30887825624669,Real Betis,31,2023
77.3989898989899,Elche,31,2023
72.46677299308878,Osasuna,32,2023
72.01488569909623,Sevilla,32,2023
86.1323763955343,Celta Vigo,32,2023
83.40244550770866,Espanyol,32,2023
73.471557682084,Valladolid,32,2023
81.86337054758107,Villarreal,32,2023
77.68872939925572,Barcelona,32,2023
84.10951621477938,Rayo Vallecano,32,2023
79.77139819245082,Cádiz,32,2023
80.622009569378,Real Sociedad,32,2023
77.30329611908559,Valencia,32,2023
82.91600212652844,Girona,32,2023
76.79425837320574,Almería,32,2023
76.24136097820309,Real Madrid,32,2023
80.24189261031367,Athletic Club,32,2023
80.87187666135034,Mallorca,32,2023
84.91759702286018,Getafe,32,2023
80.86390217969165,Atlético Madrid,32,2023
73.39181286549707,Real Betis,32,2023
76.83014354066985,Elche,32,2023
70.95295055821371,Osasuna,33,2023
70.90111642743221,Sevilla,33,2023
85.18872939925572,Celta Vigo,33,2023
82.62360446570973,Espanyol,33,2023
72.94258373205741,Valladolid,33,2023
81.03668261562999,Villarreal,33,2023
77.25544922913343,Barcelona,33,2023
83.42636895268474,Rayo Vallecano,33,2023
77.9638490164806,Cádiz,33,2023
80.02658160552897,Real Sociedad,33,2023
76.02737905369484,Valencia,33,2023
82.20095693779905,Girona,33,2023
75.207336523126,Almería,33,2023
75.3987240829346,Real Madrid,33,2023
79.38463583200425,Athletic Club,33,2023
80.34290271132376,Mallorca,33,2023
83.71876661350345,Getafe,33,2023
80.68580542264752,Atlético Madrid,33,2023
72.40031897926634,Real Betis,33,2023
76.36230728335991,Elche,33,2023
69.46039340776183,Osasuna,34,2023
69.77139819245082,Sevilla,34,2023
84.65709728867624,Celta Vigo,34,2023
82.10260499734184,Espanyol,34,2023
72.1398192450824,Valladolid,34,2023
80.53960659223817,Villarreal,34,2023
76.90457203615098,Barcelona,34,2023
83.29877724614566,Rayo Vallecano,34,2023
76.29186602870813,Cádiz,34,2023
79.85114300903774,Real Sociedad,34,2023
75.36682615629984,Valencia,34,2023
81.47793726741095,Girona,34,2023
74.99202551834131,Almería,34,2023
74.41254651780967,Real Madrid,34,2023
78.62838915470495,Athletic Club,34,2023
79.84848484848484,Mallorca,34,2023
82.98511430090377,Getafe,34,2023
80.44125465178097,Atlético Madrid,34,2023
71.9324827219564,Real Betis,34,2023
75.32296650717703,Elche,34,2023
68.71610845295055,Osasuna,35,2023
69.23179160021266,Sevilla,35,2023
83.575225943647,Celta Vigo,35,2023
81.6347687400319,Espanyol,35,2023
71.20813397129186,Valladolid,35,2023
79.93620414673046,Villarreal,35,2023
76.17357788410419,Barcelona,35,2023
82.84157363104731,Rayo Vallecano,35,2023
75.59011164274322,Cádiz,35,2023
78.85699096225412,Real Sociedad,35,2023
74.4351408825093,Valencia,35,2023
80.87985114300903,Girona,35,2023
74.57469431153642,Almería,35,2023
73.5260499734184,Real Madrid,35,2023
77.93726741095162,Athletic Club,35,2023
79.02445507708666,Mallorca,35,2023
82.30994152046783,Getafe,35,2023
80.01594896331738,Atlético Madrid,35,2023
71.08187134502924,Real Betis,35,2023
74.96411483253588,Elche,35,2023
67.98511430090377,Osasuna,36,2023
67.95720361509835,Sevilla,36,2023
82.93992557150452,Celta Vigo,36,2023
81.05794790005316,Espanyol,36,2023
69.98670919723551,Valladolid,36,2023
78.6682615629984,Villarreal,36,2023
75.2432216905901,Barcelona,36,2023
82.21956406166933,Rayo Vallecano,36,2023
75.08240297713982,Cádiz,36,2023
77.59170653907496,Real Sociedad,36,2023
73.47820308346624,Valencia,36,2023
79.75544922913343,Girona,36,2023
73.66427432216906,Almería,36,2023
72.1451355661882,Real Madrid,36,2023
77.23817118553961,Athletic Club,36,2023
78.50079744816587,Mallorca,36,2023
81.61881977671452,Getafe,36,2023
79.85911749069643,Atlético Madrid,36,2023
70.29638490164805,Real Betis,36,2023
74.589314194577355,Elche,36,2023
67.18234981392877,Osasuna,37,2023
