Team,Player_Name,Min,Starting_Minute,jornada
Celta Vigo,Carl Starfelt,90,0,3
Celta Vigo,Óscar Mingueza,90,0,3
Celta Vigo,Unai Núñez,90,0,3
Celta Vigo,Fran Beltrán,90,0,3
Celta Vigo,Iago Aspas,90,0,3
Celta Vigo,Franco Cervi,44,0,3
Celta Vigo,Luca de la Torre,80,0,3
Celta Vigo,Joseph Aidoo,90,0,3
Celta Vigo,Jonathan Bamba,90,0,3
Celta Vigo,Jørgen Strand Larsen,76,0,3
Celta Vigo,Renato Tapia,14,76,3
Celta Vigo,Manu Sánchez,46,44,3
Celta Vigo,Miguel Rodríguez,10,80,3
Real Madrid,Kepa Arrizabalaga,90,0,3
Real Madrid,Dani Carvajal,90,0,3
Real Madrid,David Alaba,90,0,3
Real Madrid,Jude Bellingham,90,0,3
Real Madrid,Vinicius Júnior,17,0,3
Real Madrid,Rodrygo,90,0,3
Real Madrid,Eduardo Camavinga,61,0,3
Real Madrid,Federico Valverde,90,0,3
Real Madrid,Aurélien Tchouaméni,61,0,3
Real Madrid,Fran Garcia,79,0,3
Real Madrid,Antonio Rüdiger,90,0,3
Real Madrid,Nacho,11,79,3
Real Madrid,Toni Kroos,29,61,3
Real Madrid,Luka Modrić,29,61,3
Real Madrid,Joselu,73,17,3
Cádiz,Jeremías Ledesma,90,0,3
Cádiz,Fali,90,0,3
Cádiz,Rubén Alcaraz,88,0,3
Cádiz,Iván Alejo,84,0,3
Cádiz,Javi Hernández,90,0,3
Cádiz,Chris Ramos,68,0,3
Cádiz,Gonzalo Escalante,90,0,3
Cádiz,Darwin Machís,68,0,3
Cádiz,Isaac Carcelen,90,0,3
Cádiz,Roger Martí,88,0,3
Cádiz,Luis Hernández,90,0,3
Cádiz,Rubén Sobrino,22,68,3
Cádiz,Álex Fernández,2,88,3
Cádiz,Fede San Emeterio,1,89,3
Cádiz,Maxi Gómez,22,68,3
Cádiz,Lucas,6,84,3
Almería,Luís Maximiano,90,0,3
Almería,Édgar González,49,0,3
Almería,Iddrisu Baba,90,0,3
Almería,Dion Lopy,72,0,3
Almería,Arnau Puigmal,45,0,3
Almería,Luis Javier Suárez,88,0,3
Almería,Adri Embarba,72,0,3
Almería,Sergio Akieme,90,0,3
Almería,Pubill,90,0,3
Almería,Sergio Arribas,51,0,3
Almería,Juan Brandáriz,90,0,3
Almería,Kaiky,39,51,3
Almería,Lucas Robertone,18,72,3
Almería,Largie Ramazani,45,45,3
Almería,Léo Baptistão,2,88,3
Almería,Ibrahima Koné,18,72,3
Granada,Raúl Fernández,90,0,3
Granada,Miguel Ángel Rubio,90,0,3
Granada,José Callejón,82,0,3
Granada,Myrto Uzuni,89,0,3
Granada,Ricard Sánchez,90,0,3
Granada,Ignasi Miquel,90,0,3
Granada,Carlos Neva,90,0,3
Granada,Sergio Ruiz,71,0,3
Granada,Óscar Melendo,82,0,3
Granada,Gerard Gumbau,90,0,3
Granada,Bryan Zaragoza,71,0,3
Granada,Alberto Soro,8,82,3
Granada,Víctor Díaz,19,71,3
Granada,Njegoš Petrović,19,71,3
Granada,Famara Diedhiou,8,82,3
Granada,Alberto Perea,1,89,3
Mallorca,Predrag Rajković,90,0,3
Mallorca,Toni Lato,76,0,3
Mallorca,Omar Mascarell,71,0,3
Mallorca,Copete,90,0,3
Mallorca,Vedat Muriqi,90,0,3
Mallorca,Abdón Prats,56,0,3
Mallorca,Sergi Darder,90,0,3
Mallorca,Dani Rodríguez,71,0,3
Mallorca,Pablo Maffeo,90,0,3
Mallorca,Giovanni González,56,0,3
Mallorca,Martin Valjent,90,0,3
Mallorca,Jaume Costa,14,76,3
Mallorca,Samu Costa,34,56,3
Mallorca,Cyle Larin,34,56,3
Mallorca,Amath,19,71,3
Mallorca,Javier Llabrés,19,71,3
Sevilla,Marko Dmitrović,90,0,3
Sevilla,Adrià Pedrosa,89,0,3
Sevilla,Lucas Ocampos,74,0,3
Sevilla,Nemanja Gudelj,90,0,3
Sevilla,Suso,90,0,3
Sevilla,Ivan Rakitić,90,0,3
Sevilla,Youssef En-Nesyri,90,0,3
Sevilla,Jesús Navas,90,0,3
Sevilla,Djibril Sow,90,0,3
Sevilla,Óliver Torres,70,0,3
Sevilla,Loïc Bade,90,0,3
Sevilla,Rafa Mir,16,74,3
Sevilla,Jesús Corona,1,89,3
Sevilla,Érik Lamela,20,70,3
Girona,Paulo Gazzaniga,90,0,3
Girona,Miguel Gutiérrez,90,0,3
Girona,Arnau Martinez,77,0,3
Girona,David López,90,0,3
Girona,Cristhian Stuani,62,0,3
Girona,Viktor Tsyhankov,78,0,3
Girona,Aleix García,90,0,3
Girona,Sávio,89,0,3
Girona,Daley Blind,90,0,3
Girona,Yangel Herrera,45,0,3
Girona,Iván Martín,90,0,3
Girona,Artem Dovbyk,28,62,3
Girona,Valery Fernández,12,78,3
Girona,Juanpe,45,45,3
Girona,Pablo Torre,1,89,3
Girona,Yan Couto,13,77,3
Villarreal,Filip Jørgensen,90,0,3
Villarreal,Matteo Gabbia,90,0,3
Villarreal,Jorge Cuenca,90,0,3
Villarreal,Étienne Capoue,69,0,3
Villarreal,Gerard Moreno,69,0,3
Villarreal,Juan Foyth,90,0,3
Villarreal,Daniel Parejo,85,0,3
Villarreal,Alexander Sørloth,90,0,3
Villarreal,Alex Baena,76,0,3
Villarreal,Ramón Terrats,69,0,3
Villarreal,Alfonso Pedraza,90,0,3
Villarreal,Santi Comesaña,21,69,3
Villarreal,Ben Brereton,5,85,3
Villarreal,José Luis Morales,14,76,3
Villarreal,Denis Suárez,21,69,3
Villarreal,Ilias Akhomach,21,69,3
Barcelona,Marc-André ter Stegen,90,0,3
Barcelona,Gavi,90,0,3
Barcelona,Robert Lewandowski,90,0,3
Barcelona,Andreas Christensen,45,0,3
Barcelona,Marcos Alonso,90,0,3
Barcelona,Oriol Romeu,62,0,3
Barcelona,Sergi Roberto,90,0,3
Barcelona,Frenkie de Jong,90,0,3
Barcelona,İlkay Gündoğan,85,0,3
Barcelona,Jules Koundé,90,0,3
Barcelona,Lamine Yamal,75,0,3
Barcelona,Ferrán Torres,28,62,3
Barcelona,Ansu Fati,15,75,3
Barcelona,Eric García,45,45,3
Barcelona,Fermin López,5,85,3
Valencia,Giorgi Mamardashvili,90,0,3
Valencia,Mouctar Diakhaby,45,0,3
Valencia,Gabriel Paulista,74,0,3
Valencia,Javier Guerra,90,0,3
Valencia,Hugo Duro,90,0,3
Valencia,Thierry Correia,90,0,3
Valencia,José Luis Gayà,90,0,3
Valencia,Cenk Özkacar,90,0,3
Valencia,Diego López,74,0,3
Valencia,José Luis García Vayá,90,0,3
Valencia,Francisco Perez,57,0,3
Valencia,Cristhian Mosquera,16,74,3
Valencia,Sergi Canós,16,74,3
Valencia,Domingos André Ribeiro Almeida,45,45,3
Valencia,Dimitri Foulquier,33,57,3
Osasuna,Sergio Herrera,90,0,3
Osasuna,Juan Cruz Armada,90,0,3
Osasuna,David García,90,0,3
Osasuna,Aimar Oroz,66,0,3
Osasuna,Kike Barja,45,0,3
Osasuna,Jesús Areso,76,0,3
Osasuna,Pablo Ibáñez,90,0,3
Osasuna,José Arnaiz,66,0,3
Osasuna,Raúl,73,0,3
Osasuna,Catena,90,0,3
Osasuna,Iker Muñoz,90,0,3
Osasuna,Nacho Vidal,45,45,3
Osasuna,Jon Moncayola,24,66,3
Osasuna,Rubén Peña,14,76,3
Osasuna,Ante Budimir,17,73,3
Osasuna,Johan Mojica,24,66,3
Athletic Club,Unai Simón,90,0,3
Athletic Club,Daniel Vivian,90,0,3
Athletic Club,Aitor Paredes,90,0,3
Athletic Club,Mikel Vesga,90,0,3
Athletic Club,Iñaki Williams,90,0,3
Athletic Club,Iker Muniain,65,0,3
Athletic Club,Nico Williams,74,0,3
Athletic Club,Gorka Guruzeta,65,0,3
Athletic Club,Iñigo Lekue,90,0,3
Athletic Club,Iñigo Ruiz de Galarreta,84,0,3
Athletic Club,Imanol,65,0,3
Athletic Club,Álex Berenguer,25,65,3
Athletic Club,Dani García,6,84,3
Athletic Club,Yuri Berchiche,25,65,3
Athletic Club,Asier Villalibre,16,74,3
Athletic Club,Unai Gómez,25,65,3
Real Betis,Rui Silva,90,0,3
Real Betis,Guido Rodríguez,64,0,3
Real Betis,Germán Pezzella,90,0,3
Real Betis,Ayoze Pérez,90,0,3
Real Betis,Willian José,73,0,3
Real Betis,Luiz Felipe,90,0,3
Real Betis,Abner,57,0,3
Real Betis,Marc Roca,73,0,3
Real Betis,Isco,90,0,3
Real Betis,Youssouf Sabaly,90,0,3
Real Betis,Aitor Ruibal,56,0,3
Real Betis,Juan Miranda,33,57,3
Real Betis,Paul Akouokou,26,64,3
Real Betis,Borja Iglesias,17,73,3
Real Betis,Rodri,34,56,3
Real Betis,Andrés Guardado,17,73,3
Getafe,David Soria,90,0,3
Getafe,Djené,90,0,3
Getafe,Gastón Álvarez,90,0,3
Getafe,Domingos Duarte,90,0,3
Getafe,Jaime Mata,61,0,3
Getafe,Juanmi Latasa,90,0,3
Getafe,Borja Mayoral,89,0,3
Getafe,Nemanja Maksimović,90,0,3
Getafe,Iglesias,70,0,3
Getafe,Damián Suárez,90,0,3
Getafe,Stefan Mitrović,61,0,3
Getafe,Fabrizio Angileri,1,89,3
Getafe,Portu,20,70,3
Getafe,Carles Aleñá,29,61,3
Getafe,Omar Alderete,29,61,3
Alavés,Antonio Sivera,90,0,3
Alavés,Andoni Gorosabel,90,0,3
Alavés,Rubén Duarte,90,0,3
Alavés,Aleksandar Sedlar,90,0,3
Alavés,Abdel Abqar,89,0,3
Alavés,Ander Guevara,85,0,3
Alavés,Luis Rioja,90,0,3
Alavés,Kiké,75,0,3
Alavés,Xeber,85,0,3
Alavés,Jon Guridi,90,0,3
Alavés,Carlos Benavídez,89,0,3
Alavés,Antonio Blanco,1,89,3
Alavés,Miguel,5,85,3
Alavés,Rafa Marín,1,89,3
Alavés,Abderrahman Rebbach,5,85,3
Alavés,Samuel Omorodion,15,75,3
Rayo Vallecano,Stole Dimitrievski,90,0,3
Rayo Vallecano,Aridane Hernández,90,0,3
Rayo Vallecano,Isaac Palazón Camacho,66,0,3
Rayo Vallecano,Óscar Trejo,45,0,3
Rayo Vallecano,Alfonso Espino,81,0,3
Rayo Vallecano,Unai López,45,0,3
Rayo Vallecano,Álvaro García,90,0,3
Rayo Vallecano,Iván Balliu,90,0,3
Rayo Vallecano,Raúl de Tomás,59,0,3
Rayo Vallecano,Óscar Valentín,90,0,3
Rayo Vallecano,Florian Lejeune,90,0,3
Rayo Vallecano,Pep Chavarría,9,81,3
Rayo Vallecano,Randy Ntekja,45,45,3
Rayo Vallecano,Jorge de Frutos,24,66,3
Rayo Vallecano,Pathé Ciss,45,45,3
Rayo Vallecano,Sergio Camello,31,59,3
Atlético Madrid,Jan Oblak,90,0,3
Atlético Madrid,Rodrigo De Paul,67,0,3
Atlético Madrid,Antoine Griezmann,75,0,3
Atlético Madrid,Saúl Ñíguez,90,0,3
Atlético Madrid,Memphis,34,0,3
Atlético Madrid,Stefan Savić,90,0,3
Atlético Madrid,Nahuel Molina,90,0,3
Atlético Madrid,Axel Witsel,90,0,3
Atlético Madrid,Yannick Carrasco,67,0,3
Atlético Madrid,Mario Hermoso,90,0,3
Atlético Madrid,Pablo Barrios,75,0,3
Atlético Madrid,Çağlar Söyüncü,15,75,3
Atlético Madrid,Ángel Correa,15,75,3
Atlético Madrid,Samuel Lino,23,67,3
Atlético Madrid,Marcos Llorente,23,67,3
Atlético Madrid,Álvaro Morata,56,34,3
Cádiz,Jeremías Ledesma,90,0,4
Cádiz,Fali,90,0,4
Cádiz,Rubén Alcaraz,89,0,4
Cádiz,Iván Alejo,56,0,4
Cádiz,Javi Hernández,90,0,4
Cádiz,Chris Ramos,76,0,4
Cádiz,Gonzalo Escalante,90,0,4
Cádiz,Darwin Machís,77,0,4
Cádiz,Isaac Carcelen,90,0,4
Cádiz,Roger Martí,89,0,4
Cádiz,Luis Hernández,90,0,4
Cádiz,José Mari,1,89,4
Cádiz,Rubén Sobrino,34,56,4
Cádiz,Álex Fernández,14,76,4
Cádiz,Álvaro Negredo,1,89,4
Cádiz,Maxi Gómez,13,77,4
Villarreal,Filip Jørgensen,90,0,4
Villarreal,Raúl Albiol,90,0,4
Villarreal,Jorge Cuenca,90,0,4
Villarreal,Gerard Moreno,82,0,4
Villarreal,Juan Foyth,90,0,4
Villarreal,Alexander Sørloth,26,0,4
Villarreal,Alex Baena,67,0,4
Villarreal,Ramón Terrats,82,0,4
Villarreal,Yeremi Pino,67,0,4
Villarreal,Denis Suárez,90,0,4
Villarreal,Alfonso Pedraza,21,0,4
Villarreal,Santi Comesaña,23,67,4
Villarreal,Étienne Capoue,8,82,4
Villarreal,Ben Brereton,23,67,4
Villarreal,José Luis Morales,64,26,4
Villarreal,Kiko Femenía,8,82,4
Almería,Luís Maximiano,90,0,4
Almería,Kaiky,90,0,4
Almería,Iddrisu Baba,66,0,4
Almería,Lucas Robertone,90,0,4
Almería,Largie Ramazani,90,0,4
Almería,Luis Javier Suárez,89,0,4
Almería,Adri Embarba,45,0,4
Almería,Gonzalo Melero,66,0,4
Almería,Sergio Akieme,90,0,4
Almería,Pubill,87,0,4
Almería,Juan Brandáriz,90,0,4
Almería,Dion Lopy,24,66,4
Almería,Léo Baptistão,1,89,4
Almería,Alejandro Pozo Pozo,3,87,4
Almería,Sergio Arribas,24,66,4
Almería,Ibrahima Koné,45,45,4
Celta Vigo,Iván Villar,90,0,4
Celta Vigo,Carl Starfelt,90,0,4
Celta Vigo,Óscar Mingueza,90,0,4
Celta Vigo,Unai Núñez,90,0,4
Celta Vigo,Fran Beltrán,90,0,4
Celta Vigo,Iago Aspas,88,0,4
Celta Vigo,Luca de la Torre,90,0,4
Celta Vigo,Jonathan Bamba,89,0,4
Celta Vigo,Jørgen Strand Larsen,69,0,4
Celta Vigo,Manu Sánchez,90,0,4
Celta Vigo,Carlos Dominguez,88,0,4
Celta Vigo,Renato Tapia,1,89,4
Celta Vigo,Anastasios Douvikas,2,88,4
Celta Vigo,Joseph Aidoo,2,88,4
Celta Vigo,Williot Swedberg,21,69,4
Real Sociedad,Álex Remiro,90,0,4
Real Sociedad,Martín Zubimendi,90,0,4
Real Sociedad,Igor Zubeldia,90,0,4
Real Sociedad,Ander Barrenetxea,78,0,4
Real Sociedad,Mikel Merino,82,0,4
Real Sociedad,Mikel Oyarzabal,78,0,4
Real Sociedad,Takefusa Kubo,78,0,4
Real Sociedad,Kieran Tierney,68,0,4
Real Sociedad,Hamari Traoré,90,0,4
Real Sociedad,Brais Méndez,90,0,4
Real Sociedad,Robin Le Normand,90,0,4
Real Sociedad,Aihen Muñoz,22,68,4
Real Sociedad,Mohamed Ali Cho,12,78,4
Real Sociedad,Arsen Zakharyan,12,78,4
Real Sociedad,Umar Sadiq,12,78,4
Real Sociedad,Beñat Turrientes,8,82,4
Granada,Raúl Fernández,90,0,4
Granada,Miguel Ángel Rubio,64,0,4
Granada,Lucas Boyé,90,0,4
Granada,José Callejón,65,0,4
Granada,Myrto Uzuni,90,0,4
Granada,Ignasi Miquel,90,0,4
Granada,Carlos Neva,90,0,4
Granada,Víctor Díaz,65,0,4
Granada,Sergio Ruiz,65,0,4
Granada,Gerard Gumbau,78,0,4
Granada,Bryan Zaragoza,90,0,4
Granada,Antonio Puertas,25,65,4
Granada,Ricard Sánchez,25,65,4
Granada,Óscar Melendo,25,65,4
Granada,Gonzalo Villar,12,78,4
Granada,Adri Bosch,26,64,4
Real Madrid,Kepa Arrizabalaga,90,0,4
Real Madrid,Dani Carvajal,75,0,4
Real Madrid,David Alaba,90,0,4
Real Madrid,Jude Bellingham,90,0,4
Real Madrid,Luka Modrić,76,0,4
Real Madrid,Rodrygo,90,0,4
Real Madrid,Eduardo Camavinga,45,0,4
Real Madrid,Joselu,90,0,4
Real Madrid,Aurélien Tchouaméni,79,0,4
Real Madrid,Fran Garcia,45,0,4
Real Madrid,Antonio Rüdiger,90,0,4
Real Madrid,Nacho,45,45,4
Real Madrid,Toni Kroos,45,45,4
Real Madrid,Federico Valverde,11,79,4
Real Madrid,Lucas Vázquez,15,75,4
Real Madrid,Brahim Díaz,14,76,4
Getafe,David Soria,90,0,4
Getafe,Djené,90,0,4
Getafe,Gastón Álvarez,90,0,4
Getafe,Domingos Duarte,90,0,4
Getafe,Carles Aleñá,57,0,4
Getafe,Juanmi Latasa,76,0,4
Getafe,Omar Alderete,45,0,4
Getafe,Borja Mayoral,89,0,4
Getafe,Nemanja Maksimović,90,0,4
Getafe,Damián Suárez,76,0,4
Getafe,Stefan Mitrović,90,0,4
Getafe,Jaime Mata,14,76,4
Getafe,Mauro Arambarri,45,45,4
Getafe,Anthony Lozano,1,89,4
Getafe,Carmona,14,76,4
Getafe,Iglesias,33,57,4
Alavés,Antonio Sivera,90,0,4
Alavés,Andoni Gorosabel,90,0,4
Alavés,Rubén Duarte,90,0,4
Alavés,Aleksandar Sedlar,74,0,4
Alavés,Ander Guevara,90,0,4
Alavés,Antonio Blanco,87,0,4
Alavés,Luis Rioja,90,0,4
Alavés,Kiké,74,0,4
Alavés,Rafa Marín,90,0,4
Alavés,Xeber,65,0,4
Alavés,Jon Guridi,86,0,4
Alavés,Alex Sola,25,65,4
Alavés,Ianis Hagi,4,86,4
Alavés,Nahuel Tenaglia,16,74,4
Alavés,Carlos Benavídez,3,87,4
Alavés,Samuel Omorodion,16,74,4
Valencia,Giorgi Mamardashvili,90,0,4
Valencia,Mouctar Diakhaby,90,0,4
Valencia,Javier Guerra,90,0,4
Valencia,Hugo Duro,80,0,4
Valencia,Domingos André Ribeiro Almeida,60,0,4
Valencia,Thierry Correia,45,0,4
Valencia,José Luis Gayà,90,0,4
Valencia,Cenk Özkacar,45,0,4
Valencia,Diego López,69,0,4
Valencia,José Luis García Vayá,90,0,4
Valencia,Dimitri Foulquier,90,0,4
Valencia,Cristhian Mosquera,45,45,4
Valencia,Sergi Canós,30,60,4
Valencia,Selim Amallah,21,69,4
Valencia,Francisco Perez,45,45,4
Valencia,Mario Dominguez,10,80,4
Real Betis,Rui Silva,90,0,4
Real Betis,Héctor Bellerín,90,0,4
Real Betis,Juan Miranda,45,0,4
Real Betis,Guido Rodríguez,45,0,4
Real Betis,Germán Pezzella,90,0,4
Real Betis,Ayoze Pérez,90,0,4
Real Betis,Willian José,75,0,4
Real Betis,Rodri,75,0,4
Real Betis,Luiz Felipe,90,0,4
Real Betis,Marc Roca,90,0,4
Real Betis,Isco,89,0,4
Real Betis,Borja Iglesias,15,75,4
Real Betis,Juan Cruz,15,75,4
Real Betis,Andrés Guardado,45,45,4
Real Betis,Abner,45,45,4
Real Betis,Sergi Altimira,1,89,4
Rayo Vallecano,Stole Dimitrievski,90,0,4
Rayo Vallecano,Aridane Hernández,90,0,4
Rayo Vallecano,Isaac Palazón Camacho,63,0,4
Rayo Vallecano,Randy Ntekja,77,0,4
Rayo Vallecano,Alfonso Espino,77,0,4
Rayo Vallecano,Álvaro García,90,0,4
Rayo Vallecano,Iván Balliu,90,0,4
Rayo Vallecano,Pathé Ciss,63,0,4
Rayo Vallecano,Raúl de Tomás,57,0,4
Rayo Vallecano,Óscar Valentín,90,0,4
Rayo Vallecano,Florian Lejeune,90,0,4
Rayo Vallecano,Radamel Falcao,13,77,4
Rayo Vallecano,Bebé,13,77,4
Rayo Vallecano,Kike Pérez,27,63,4
Rayo Vallecano,Jorge de Frutos,27,63,4
Rayo Vallecano,Sergio Camello,33,57,4
Girona,Paulo Gazzaniga,90,0,4
Girona,Miguel Gutiérrez,90,0,4
Girona,Arnau Martinez,60,0,4
Girona,David López,90,0,4
Girona,Cristhian Stuani,61,0,4
Girona,Viktor Tsyhankov,74,0,4
Girona,Aleix García,90,0,4
Girona,Sávio,71,0,4
Girona,Daley Blind,90,0,4
Girona,Yangel Herrera,61,0,4
Girona,Iván Martín,90,0,4
Girona,Artem Dovbyk,29,61,4
Girona,Valery Fernández,19,71,4
Girona,Pablo Torre,29,61,4
Girona,Yan Couto,30,60,4
Girona,Portu,16,74,4
Las Palmas,Álvaro Vallés,90,0,4
Las Palmas,Sergi Cardona,90,0,4
Las Palmas,Álex Suárez,90,0,4
Las Palmas,Enzo Loiodice,84,0,4
Las Palmas,Mika Màrmol,90,0,4
Las Palmas,Sory Kaba,90,0,4
Las Palmas,Munir El Haddadi,75,0,4
Las Palmas,Kirian Rodríguez,55,0,4
Las Palmas,Jonathan Viera,85,0,4
Las Palmas,Francisco Jesús Crespo García,56,0,4
Las Palmas,Julian Araujo,90,0,4
Las Palmas,Javier Muñoz,5,85,4
Las Palmas,Máximo Perrone,35,55,4
Las Palmas,Benito Ramírez,34,56,4
Las Palmas,Marc Cardona,15,75,4
Las Palmas,Omenuke Mfulu,6,84,4
Mallorca,Predrag Rajković,90,0,4
Mallorca,Toni Lato,68,0,4
Mallorca,Siebe Van Der Heyden,90,0,4
Mallorca,Vedat Muriqi,90,0,4
Mallorca,Sergi Darder,83,0,4
Mallorca,Samu Costa,90,0,4
Mallorca,Dani Rodríguez,68,0,4
Mallorca,Pablo Maffeo,90,0,4
Mallorca,Cyle Larin,55,0,4
Mallorca,Giovanni González,90,0,4
Mallorca,Martin Valjent,90,0,4
Mallorca,Manu Morlanes,22,68,4
Mallorca,Abdón Prats,7,83,4
Mallorca,Jaume Costa,22,68,4
Mallorca,Javier Llabrés,35,55,4
Athletic Club,Unai Simón,90,0,4
Athletic Club,Daniel Vivian,90,0,4
Athletic Club,Aitor Paredes,90,0,4
Athletic Club,Mikel Vesga,77,0,4
Athletic Club,Oihan Sancet,59,0,4
Athletic Club,Iñaki Williams,83,0,4
Athletic Club,Nico Williams,77,0,4
Athletic Club,Gorka Guruzeta,90,0,4
Athletic Club,Iñigo Lekue,59,0,4
Athletic Club,Iñigo Ruiz de Galarreta,90,0,4
Athletic Club,Yuri Berchiche,90,0,4
Athletic Club,Álex Berenguer,13,77,4
Athletic Club,Iker Muniain,31,59,4
Athletic Club,Dani García,13,77,4
Athletic Club,Raúl García,7,83,4
Athletic Club,Beñat Prados,31,59,4
Osasuna,Aitor Fernández,90,0,4
Osasuna,Juan Cruz Armada,90,0,4
Osasuna,Aimar Oroz,90,0,4
Osasuna,Jesús Areso,79,0,4
Osasuna,Rubén García,60,0,4
Osasuna,Pablo Ibáñez,71,0,4
Osasuna,José Arnaiz,61,0,4
Osasuna,Raúl,61,0,4
Osasuna,Catena,83,0,4
Osasuna,Jorge Herrando,90,0,4
Osasuna,Iker Muñoz,90,0,4
Osasuna,Nacho Vidal,11,79,4
Osasuna,Jon Moncayola,19,71,4
Osasuna,Ezequiel Ávila,29,61,4
Osasuna,Kike Barja,30,60,4
Osasuna,Ante Budimir,29,61,4
Barcelona,Marc-André ter Stegen,90,0,4
Barcelona,Alejandro Balde,90,0,4
Barcelona,Gavi,90,0,4
Barcelona,Robert Lewandowski,89,0,4
Barcelona,Andreas Christensen,89,0,4
Barcelona,Oriol Romeu,79,0,4
Barcelona,Sergi Roberto,58,0,4
Barcelona,Frenkie de Jong,90,0,4
Barcelona,İlkay Gündoğan,90,0,4
Barcelona,Jules Koundé,90,0,4
Barcelona,Lamine Yamal,58,0,4
Barcelona,João Cancelo,32,58,4
Barcelona,Iñigo Martínez,1,89,4
Barcelona,Ferrán Torres,32,58,4
Barcelona,Raphinha,1,89,4
Barcelona,João Félix,11,79,4
Rayo Vallecano,Stole Dimitrievski,90,0,5
Rayo Vallecano,Aridane Hernández,90,0,5
Rayo Vallecano,Isaac Palazón Camacho,76,0,5
Rayo Vallecano,Alfonso Espino,90,0,5
Rayo Vallecano,Kike Pérez,64,0,5
Rayo Vallecano,Unai López,86,0,5
Rayo Vallecano,Álvaro García,87,0,5
Rayo Vallecano,Iván Balliu,90,0,5
Rayo Vallecano,Óscar Valentín,90,0,5
Rayo Vallecano,Florian Lejeune,90,0,5
Rayo Vallecano,Sergio Camello,76,0,5
Rayo Vallecano,Óscar Trejo,4,86,5
Rayo Vallecano,Bebé,3,87,5
Rayo Vallecano,Jorge de Frutos,14,76,5
Rayo Vallecano,Pathé Ciss,26,64,5
Rayo Vallecano,Raúl de Tomás,14,76,5
Alavés,Antonio Sivera,90,0,5
Alavés,Andoni Gorosabel,90,0,5
Alavés,Rubén Duarte,68,0,5
Alavés,Abdel Abqar,90,0,5
Alavés,Ander Guevara,90,0,5
Alavés,Alex Sola,63,0,5
Alavés,Antonio Blanco,90,0,5
Alavés,Luis Rioja,82,0,5
Alavés,Kiké,67,0,5
Alavés,Rafa Marín,90,0,5
Alavés,Jon Guridi,63,0,5
Alavés,Jon Karrikaburu,8,82,5
Alavés,Ianis Hagi,27,63,5
Alavés,Abderrahman Rebbach,27,63,5
Alavés,Javi López,22,68,5
Alavés,Samuel Omorodion,23,67,5
Athletic Club,Unai Simón,90,0,5
Athletic Club,Daniel Vivian,90,0,5
Athletic Club,Aitor Paredes,67,0,5
Athletic Club,Mikel Vesga,90,0,5
Athletic Club,Álex Berenguer,62,0,5
Athletic Club,Oihan Sancet,80,0,5
Athletic Club,Iñaki Williams,90,0,5
Athletic Club,Gorka Guruzeta,67,0,5
Athletic Club,Iñigo Ruiz de Galarreta,80,0,5
Athletic Club,Yuri Berchiche,90,0,5
Athletic Club,Óscar de Marcos,90,0,5
Athletic Club,Yeray Álvarez,23,67,5
Athletic Club,Iker Muniain,28,62,5
Athletic Club,Asier Villalibre,23,67,5
Athletic Club,Ander Herrera,10,80,5
Athletic Club,Unai Gómez,10,80,5
Cádiz,Jeremías Ledesma,90,0,5
Cádiz,Fali,90,0,5
Cádiz,Rubén Alcaraz,77,0,5
Cádiz,Rubén Sobrino,58,0,5
Cádiz,Iván Alejo,58,0,5
Cádiz,Javi Hernández,90,0,5
Cádiz,Chris Ramos,76,0,5
Cádiz,Gonzalo Escalante,90,0,5
Cádiz,Isaac Carcelen,90,0,5
Cádiz,Roger Martí,58,0,5
Cádiz,Luis Hernández,90,0,5
Cádiz,Álex Fernández,13,77,5
Cádiz,Álvaro Negredo,14,76,5
Cádiz,Darwin Machís,32,58,5
Cádiz,Maxi Gómez,32,58,5
Cádiz,Roberto Navarro,32,58,5
Valencia,Giorgi Mamardashvili,90,0,5
Valencia,Cristhian Mosquera,90,0,5
Valencia,Mouctar Diakhaby,90,0,5
Valencia,Sergi Canós,58,0,5
Valencia,Javier Guerra,90,0,5
Valencia,Hugo Duro,82,0,5
Valencia,Domingos André Ribeiro Almeida,69,0,5
Valencia,Thierry Correia,82,0,5
Valencia,José Luis Gayà,69,0,5
Valencia,José Luis García Vayá,90,0,5
Valencia,Francisco Perez,90,0,5
Valencia,Hugo Guillamón,8,82,5
Valencia,Cenk Özkacar,21,69,5
Valencia,Diego López,32,58,5
Valencia,Selim Amallah,21,69,5
Valencia,César Tárrega,8,82,5
Atlético Madrid,Jan Oblak,90,0,4
Atlético Madrid,César Azpilicueta,90,0,4
Atlético Madrid,Antoine Griezmann,61,0,4
Atlético Madrid,Thomas Lemar,43,0,4
Atlético Madrid,Marcos Llorente,90,0,4
Atlético Madrid,Stefan Savić,45,0,4
Atlético Madrid,Álvaro Morata,90,0,4
Atlético Madrid,Axel Witsel,90,0,4
Atlético Madrid,Mario Hermoso,61,0,4
Atlético Madrid,Pablo Barrios,90,0,4
Atlético Madrid,Rodrigo Riquelme,45,0,4
Atlético Madrid,José María Giménez,29,61,4
Atlético Madrid,Saúl Ñíguez,29,61,4
Atlético Madrid,Ángel Correa,45,45,4
Atlético Madrid,Nahuel Molina,45,45,4
Atlético Madrid,Javi Galán,47,43,4
Celta Vigo,Iván Villar,90,0,5
Celta Vigo,Carl Starfelt,90,0,5
Celta Vigo,Óscar Mingueza,90,0,5
